"var","step_col","coef","step_idx","lambda","log_lambda"
"DSWRF","s73",0.984546568906721,74,0.00163590685231781,-6.41555797865857
"DSWRF","s74",0.99478644589333,75,0.00149057739630611,-6.50859171978964
"DSWRF","s75",1.01271866806771,76,0.00135815860862172,-6.60162546092071
"DSWRF","s76",1.0255676926769,77,0.00123750354107375,-6.69465920205179
"DSWRF","s77",1.03933488935373,78,0.00112756713718743,-6.78769294318286
"DSWRF","s78",1.0513500404133,79,0.00102739718042495,-6.88072668431393
"DSWRF","s79",1.06267492417096,80,0.000936126046541284,-6.973760425445
"DSWRF","s80",1.07291379864373,81,0.000852963188638053,-7.06679416657608
"DSWRF","s81",1.08242642598519,82,0.000777188289824504,-7.15982790770715
"DSWRF","s82",1.09081345077963,83,0.000708145024177179,-7.25286164883822
"DSWRF","s83",1.10005107749608,84,0.000645235371958748,-7.34589538996929
"DSWRF","s84",1.10753754412118,85,0.000587914439857136,-7.43892913110037
"DSWRF","s85",1.11700421532589,86,0.000535685741380322,-7.53196287223144
"DSWRF","s86",1.12254627999356,87,0.000488096896527863,-7.62499661336251
"DSWRF","s87",1.13154461552741,88,0.000444735713491745,-7.71803035449358
"DSWRF","s88",1.13678203895067,89,0.000405226618448127,-7.81106409562466
"DSWRF","s89",1.14313207988066,90,0.000369227402516555,-7.90409783675573
"DSWRF","s90",1.14903950665128,91,0.000336426257710347,-7.9971315778868
"DSWRF","s91",1.15449601893133,92,0.00030653907620498,-8.09016531901787
"USWRF","s0",0,1,1.45630895831622,0.375905123909727
"USWRF","s1",0,2,1.32693448421509,0.282871382778654
"USWRF","s2",0,3,1.2090532818221,0.189837641647582
"USWRF","s3",0,4,1.1016443205555,0.0968039005165092
"USWRF","s4",0,5,1.00377727537633,0.00377015938543671
"USWRF","s5",0,6,0.914604468757992,-0.0892635817456359
"USWRF","s6",0,7,0.833353528509075,-0.182297322876708
"USWRF","s7",0,8,0.759320697854897,-0.275331064007781
"USWRF","s8",0,9,0.691864739833004,-0.368364805138854
"USWRF","s9",0,10,0.630401383205366,-0.461398546269926
"USWRF","s10",0,11,0.574398261780418,-0.554432287400999
"USWRF","s11",0,12,0.523370303311792,-0.647466028532071
"USWRF","s12",0,13,0.476875528034572,-0.740499769663144
"USWRF","s13",0,14,0.43451122044801,-0.833533510794216
"USWRF","s14",0,15,0.395910441186514,-0.926567251925289
"USWRF","s15",0,16,0.360738848766403,-1.01960099305636
"USWRF","s16",0,17,0.328691803679924,-1.11263473418743
"USWRF","s17",0,18,0.299491729753571,-1.20566847531851
"USWRF","s18",0.0051687545302241,19,0.272885709916059,-1.29870221644958
"USWRF","s19",0.041239433533834,20,0.248643295551648,-1.39173595758065
"USWRF","s20",0.0738361824958724,21,0.226554510464478,-1.48476969871172
"USWRF","s21",0.103555396174348,22,0.206428032165209,-1.5778034398428
"USWRF","s22",0.130637445206576,23,0.188089534727149,-1.67083718097387
"USWRF","s23",0.155282994125466,24,0.171380178858469,-1.76387092210494
"USWRF","s24",0.173392013283664,25,0.156155236112248,-1.85690466323601
"USWRF","s25",0.188274332384725,26,0.142282835317901,-1.94993840436709
"USWRF","s26",0.227505370797304,27,0.129642820376185,-2.04297214549816
"USWRF","s27",0.290039232116461,28,0.11812570952455,-2.13600588662923
"USWRF","s28",0.346555423754591,29,0.107631747058487,-2.2290396277603
"USWRF","s29",0.398212728073087,30,0.098070039295336,-2.32207336889138
"USWRF","s30",0.444889721544214,31,0.0893577672966927,-2.41510711002245
"USWRF","s31",0.48328177272168,32,0.081419469530381,-2.50814085115352
"USWRF","s32",0.519350484484875,33,0.0741863882587631,-2.60117459228459
"USWRF","s33",0.552215119723035,34,0.0675958739921083,-2.69420833341567
"USWRF","s34",0.582160668575206,35,0.0615908428486847,-2.78724207454674
"USWRF","s35",0.508101113210608,36,0.0561192821214836,-2.88027581567781
"USWRF","s36",0.39769098878578,37,0.0511337997690337,-2.97330955680888
"USWRF","s37",0.329431707448547,38,0.0465912139282103,-3.06634329793996
"USWRF","s38",0.251479731825845,39,0.0424521788935944,-3.15937703907103
"USWRF","s39",0.181317038218928,40,0.0386808443237953,-3.2524107802021
"USWRF","s40",0.116920331349806,41,0.0352445447229435,-3.34544452133317
"USWRF","s41",0.0581951244066409,42,0.0321135165077928,-3.43847826246425
"USWRF","s42",0.00469270627703028,43,0.0292606402098008,-3.53151200359532
"USWRF","s43",0,44,0.0266612055792658,-3.62454574472639
"USWRF","s44",0,45,0.0242926975569655,-3.71757948585747
"USWRF","s45",0,46,0.0221346012594847,-3.81061322698854
"USWRF","s46",0,47,0.0201682242891094,-3.90364696811961
"USWRF","s47",0,48,0.0183765348292203,-3.99668070925068
"USWRF","s48",0,49,0.0167440141228447,-4.08971445038176
"USWRF","s49",0,50,0.0152565220566078,-4.18274819151283
"USWRF","s50",0,51,0.0139011746858355,-4.2757819326439
"USWRF","s51",0,52,0.0126662326399888,-4.36881567377497
"USWRF","s52",0,53,0.0115409994418521,-4.46184941490605
"USWRF","s53",0,54,0.0105157288597653,-4.55488315603712
"USWRF","s54",0,55,0.00958154049042696,-4.64791689716819
"USWRF","s55",0,56,0.00873034284108958,-4.74095063829926
"USWRF","s56",0,57,0.00795476324492032,-4.83398437943034
"USWRF","s57",0,58,0.00724808400248779,-4.92701812056141
"USWRF","s58",-0.0214237652176703,59,0.00660418419626336,-5.02005186169248
"USWRF","s59",-0.0486077732740529,60,0.00601748667416168,-5.11308560282355
"USWRF","s60",-0.0748409347772393,61,0.00548290974291738,-5.20611934395463
"USWRF","s61",-0.0997576172790265,62,0.00499582315288907,-5.2991530850857
"USWRF","s62",-0.122434961598521,63,0.00455200799305198,-5.39218682621677
"USWRF","s63",-0.151935334996494,64,0.00414762014880898,-5.48522056734784
"USWRF","s64",-0.174269056299817,65,0.00377915700610892,-5.57825430847892
"USWRF","s65",-0.19540971787254,66,0.00344342711347937,-5.67128804960999
"USWRF","s66",-0.214408754732253,67,0.00313752253920067,-5.76432179074106
"USWRF","s67",-0.232185623757709,68,0.00285879368419255,-5.85735553187213
"USWRF","s68",-0.248281829917417,69,0.00260482633245443,-5.95038927300321
"USWRF","s69",-0.263117356096621,70,0.00237342074028138,-6.04342301413428
"USWRF","s70",-0.275784645342639,71,0.00216257258313645,-6.13645675526535
"USWRF","s71",-0.287017844881325,72,0.0019704555951504,-6.22949049639642
"USWRF","s72",-0.296941544273203,73,0.00179540575088043,-6.3225242375275
"USWRF","s73",-0.305781166044972,74,0.00163590685231781,-6.41555797865857
"USWRF","s74",-0.313423485941941,75,0.00149057739630611,-6.50859171978964
"USWRF","s75",-0.313312577525214,76,0.00135815860862172,-6.60162546092071
"USWRF","s76",-0.313460133497595,77,0.00123750354107375,-6.69465920205179
"USWRF","s77",-0.313330336543408,78,0.00112756713718743,-6.78769294318286
"USWRF","s78",-0.313240420312304,79,0.00102739718042495,-6.88072668431393
"USWRF","s79",-0.313163351194826,80,0.000936126046541284,-6.973760425445
"USWRF","s80",-0.313123432596505,81,0.000852963188638053,-7.06679416657608
"USWRF","s81",-0.31309063392366,82,0.000777188289824504,-7.15982790770715
"USWRF","s82",-0.313127687803705,83,0.000708145024177179,-7.25286164883822
"USWRF","s83",-0.3131330893978,84,0.000645235371958748,-7.34589538996929
"USWRF","s84",-0.313381390536603,85,0.000587914439857136,-7.43892913110037
"USWRF","s85",-0.313571320869933,86,0.000535685741380322,-7.53196287223144
"USWRF","s86",-0.313815063782669,87,0.000488096896527863,-7.62499661336251
"USWRF","s87",-0.314154254318593,88,0.000444735713491745,-7.71803035449358
"USWRF","s88",-0.314344279391151,89,0.000405226618448127,-7.81106409562466
"USWRF","s89",-0.314697613345808,90,0.000369227402516555,-7.90409783675573
"USWRF","s90",-0.314977985374952,91,0.000336426257710347,-7.9971315778868
"USWRF","s91",-0.315217576409663,92,0.00030653907620498,-8.09016531901787
"PRMSL","s0",0,1,1.45630895831622,0.375905123909727
"PRMSL","s1",0,2,1.32693448421509,0.282871382778654
"PRMSL","s2",0,3,1.2090532818221,0.189837641647582
"PRMSL","s3",0,4,1.1016443205555,0.0968039005165092
"PRMSL","s4",0,5,1.00377727537633,0.00377015938543671
"PRMSL","s5",0,6,0.914604468757992,-0.0892635817456359
"PRMSL","s6",0,7,0.833353528509075,-0.182297322876708
"PRMSL","s7",-0.03818394627803,8,0.759320697854897,-0.275331064007781
"PRMSL","s8",-0.113873696468416,9,0.691864739833004,-0.368364805138854
"PRMSL","s9",-0.197644375461243,10,0.630401383205366,-0.461398546269926
"PRMSL","s10",-0.272062158062917,11,0.574398261780418,-0.554432287400999
"PRMSL","s11",-0.335173950956627,12,0.523370303311792,-0.647466028532071
"PRMSL","s12",-0.392578885873233,13,0.476875528034572,-0.740499769663144
"PRMSL","s13",-0.444877444986868,14,0.43451122044801,-0.833533510794216
"PRMSL","s14",-0.492529620858498,15,0.395910441186514,-0.926567251925289
"PRMSL","s15",-0.536057104649392,16,0.360738848766403,-1.01960099305636
"PRMSL","s16",-0.570372970122696,17,0.328691803679924,-1.11263473418743
"PRMSL","s17",-0.600547113606234,18,0.299491729753571,-1.20566847531851
"PRMSL","s18",-0.628116070761747,19,0.272885709916059,-1.29870221644958
"PRMSL","s19",-0.655418975563775,20,0.248643295551648,-1.39173595758065
"PRMSL","s20",-0.680080781173329,21,0.226554510464478,-1.48476969871172
"PRMSL","s21",-0.702564652318378,22,0.206428032165209,-1.5778034398428
"PRMSL","s22",-0.723053255356279,23,0.188089534727149,-1.67083718097387
"PRMSL","s23",-0.741699970924685,24,0.171380178858469,-1.76387092210494
"PRMSL","s24",-0.757429040903872,25,0.156155236112248,-1.85690466323601
"PRMSL","s25",-0.771149540776624,26,0.142282835317901,-1.94993840436709
"PRMSL","s26",-0.779535494016908,27,0.129642820376185,-2.04297214549816
"PRMSL","s27",-0.785894968618974,28,0.11812570952455,-2.13600588662923
"PRMSL","s28",-0.798899717920325,29,0.107631747058487,-2.2290396277603
"PRMSL","s29",-0.810690940590111,30,0.098070039295336,-2.32207336889138
"PRMSL","s30",-0.820571400905018,31,0.0893577672966927,-2.41510711002245
"PRMSL","s31",-0.825507520395166,32,0.081419469530381,-2.50814085115352
"PRMSL","s32",-0.831386694759349,33,0.0741863882587631,-2.60117459228459
"PRMSL","s33",-0.83674329309751,34,0.0675958739921083,-2.69420833341567
"PRMSL","s34",-0.841624487968884,35,0.0615908428486847,-2.78724207454674
"PRMSL","s35",-0.842650446197222,36,0.0561192821214836,-2.88027581567781
"PRMSL","s36",-0.840503297207567,37,0.0511337997690337,-2.97330955680888
"PRMSL","s37",-0.840902082657797,38,0.0465912139282103,-3.06634329793996
"PRMSL","s38",-0.839917636487992,39,0.0424521788935944,-3.15937703907103
"PRMSL","s39",-0.83906400077948,40,0.0386808443237953,-3.2524107802021
"PRMSL","s40",-0.838249068347507,41,0.0352445447229435,-3.34544452133317
"PRMSL","s41",-0.837501454488672,42,0.0321135165077928,-3.43847826246425
"PRMSL","s42",-0.836820095283974,43,0.0292606402098008,-3.53151200359532
"PRMSL","s43",-0.835027750289421,44,0.0266612055792658,-3.62454574472639
"PRMSL","s44",-0.832817263021013,45,0.0242926975569655,-3.71757948585747
"PRMSL","s45",-0.830645431668974,46,0.0221346012594847,-3.81061322698854
"PRMSL","s46",-0.825737473070684,47,0.0201682242891094,-3.90364696811961
"PRMSL","s47",-0.819534757295713,48,0.0183765348292203,-3.99668070925068
"PRMSL","s48",-0.813695785842652,49,0.0167440141228447,-4.08971445038176
"PRMSL","s49",-0.80833624788145,50,0.0152565220566078,-4.18274819151283
"PRMSL","s50",-0.803440868756154,51,0.0139011746858355,-4.2757819326439
"PRMSL","s51",-0.798977884962681,52,0.0126662326399888,-4.36881567377497
"PRMSL","s52",-0.79503655407082,53,0.0115409994418521,-4.46184941490605
"PRMSL","s53",-0.791361332088578,54,0.0105157288597653,-4.55488315603712
"PRMSL","s54",-0.787999888588421,55,0.00958154049042696,-4.64791689716819
"PRMSL","s55",-0.783697416070527,56,0.00873034284108958,-4.74095063829926
"PRMSL","s56",-0.779406533853043,57,0.00795476324492032,-4.83398437943034
"PRMSL","s57",-0.776010496124143,58,0.00724808400248779,-4.92701812056141
"PRMSL","s58",-0.772968739054934,59,0.00660418419626336,-5.02005186169248
"PRMSL","s59",-0.770398750954041,60,0.00601748667416168,-5.11308560282355
"PRMSL","s60",-0.768162350007923,61,0.00548290974291738,-5.20611934395463
"PRMSL","s61",-0.766143030680649,62,0.00499582315288907,-5.2991530850857
"PRMSL","s62",-0.764337794365449,63,0.00455200799305198,-5.39218682621677
"PRMSL","s63",-0.761364289764889,64,0.00414762014880898,-5.48522056734784
"PRMSL","s64",-0.758973492087459,65,0.00377915700610892,-5.57825430847892
"PRMSL","s65",-0.756709602457796,66,0.00344342711347937,-5.67128804960999
"PRMSL","s66",-0.754680969766181,67,0.00313752253920067,-5.76432179074106
"PRMSL","s67",-0.752801022721744,68,0.00285879368419255,-5.85735553187213
"PRMSL","s68",-0.751109794605912,69,0.00260482633245443,-5.95038927300321
"PRMSL","s69",-0.749500827664604,70,0.00237342074028138,-6.04342301413428
"PRMSL","s70",-0.748112499467723,71,0.00216257258313645,-6.13645675526535
"PRMSL","s71",-0.746853745256192,72,0.0019704555951504,-6.22949049639642
"PRMSL","s72",-0.745718880603976,73,0.00179540575088043,-6.3225242375275
"PRMSL","s73",-0.744334101992359,74,0.00163590685231781,-6.41555797865857
"PRMSL","s74",-0.743746148097557,75,0.00149057739630611,-6.50859171978964
"PRMSL","s75",-0.742988607626067,76,0.00135815860862172,-6.60162546092071
"PRMSL","s76",-0.742383344195359,77,0.00123750354107375,-6.69465920205179
"PRMSL","s77",-0.741788232112958,78,0.00112756713718743,-6.78769294318286
"PRMSL","s78",-0.74125685073616,79,0.00102739718042495,-6.88072668431393
"PRMSL","s79",-0.740765834821586,80,0.000936126046541284,-6.973760425445
"PRMSL","s80",-0.740321744533845,81,0.000852963188638053,-7.06679416657608
"PRMSL","s81",-0.739914948231145,82,0.000777188289824504,-7.15982790770715
"PRMSL","s82",-0.739549770770762,83,0.000708145024177179,-7.25286164883822
"PRMSL","s83",-0.739229731658184,84,0.000645235371958748,-7.34589538996929
"PRMSL","s84",-0.738943066566662,85,0.000587914439857136,-7.43892913110037
"PRMSL","s85",-0.738619789425972,86,0.000535685741380322,-7.53196287223144
"PRMSL","s86",-0.738415337712916,87,0.000488096896527863,-7.62499661336251
"PRMSL","s87",-0.738118061498928,88,0.000444735713491745,-7.71803035449358
"PRMSL","s88",-0.737945672563216,89,0.000405226618448127,-7.81106409562466
"PRMSL","s89",-0.737733261987746,90,0.000369227402516555,-7.90409783675573
"PRMSL","s90",-0.737548624851251,91,0.000336426257710347,-7.9971315778868
"PRMSL","s91",-0.737384410883279,92,0.00030653907620498,-8.09016531901787
"CSDSF","s0",0,1,1.45630895831622,0.375905123909727
"CSDSF","s1",0,2,1.32693448421509,0.282871382778654
"CSDSF","s2",0,3,1.2090532818221,0.189837641647582
"CSDSF","s3",0,4,1.1016443205555,0.0968039005165092
"CSDSF","s4",0,5,1.00377727537633,0.00377015938543671
"CSDSF","s5",0,6,0.914604468757992,-0.0892635817456359
"CSDSF","s6",0,7,0.833353528509075,-0.182297322876708
"CSDSF","s7",0,8,0.759320697854897,-0.275331064007781
"CSDSF","s8",0,9,0.691864739833004,-0.368364805138854
"CSDSF","s9",0,10,0.630401383205366,-0.461398546269926
"CSDSF","s10",0,11,0.574398261780418,-0.554432287400999
"CSDSF","s11",0,12,0.523370303311792,-0.647466028532071
"CSDSF","s12",0,13,0.476875528034572,-0.740499769663144
"CSDSF","s13",0,14,0.43451122044801,-0.833533510794216
"CSDSF","s14",0,15,0.395910441186514,-0.926567251925289
"CSDSF","s15",0,16,0.360738848766403,-1.01960099305636
"CSDSF","s16",0,17,0.328691803679924,-1.11263473418743
"CSDSF","s17",0,18,0.299491729753571,-1.20566847531851
"CSDSF","s18",0,19,0.272885709916059,-1.29870221644958
"CSDSF","s19",0,20,0.248643295551648,-1.39173595758065
"CSDSF","s20",0,21,0.226554510464478,-1.48476969871172
"CSDSF","s21",0,22,0.206428032165209,-1.5778034398428
"CSDSF","s22",0,23,0.188089534727149,-1.67083718097387
"CSDSF","s23",0,24,0.171380178858469,-1.76387092210494
"CSDSF","s24",0,25,0.156155236112248,-1.85690466323601
"CSDSF","s25",0,26,0.142282835317901,-1.94993840436709
"CSDSF","s26",0,27,0.129642820376185,-2.04297214549816
"CSDSF","s27",0.0275233109860346,28,0.11812570952455,-2.13600588662923
"CSDSF","s28",0.162878216135018,29,0.107631747058487,-2.2290396277603
"CSDSF","s29",0.286425907780428,30,0.098070039295336,-2.32207336889138
"CSDSF","s30",0.391393386955744,31,0.0893577672966927,-2.41510711002245
"CSDSF","s31",0.454049468238961,32,0.081419469530381,-2.50814085115352
"CSDSF","s32",0.517134883823973,33,0.0741863882587631,-2.60117459228459
"CSDSF","s33",0.574570485620777,34,0.0675958739921083,-2.69420833341567
"CSDSF","s34",0.626939729281814,35,0.0615908428486847,-2.78724207454674
"CSDSF","s35",0.669680060309846,36,0.0561192821214836,-2.88027581567781
"CSDSF","s36",0.69323093023034,37,0.0511337997690337,-2.97330955680888
"CSDSF","s37",0.734402711758396,38,0.0465912139282103,-3.06634329793996
"CSDSF","s38",0.765349283907535,39,0.0424521788935944,-3.15937703907103
"CSDSF","s39",0.793561554888218,40,0.0386808443237953,-3.2524107802021
"CSDSF","s40",0.8190813589998,41,0.0352445447229435,-3.34544452133317
"CSDSF","s41",0.842298930323035,42,0.0321135165077928,-3.43847826246425
"CSDSF","s42",0.863447510209761,43,0.0292606402098008,-3.53151200359532
"CSDSF","s43",0.886459548567295,44,0.0266612055792658,-3.62454574472639
"CSDSF","s44",0.911459572767482,45,0.0242926975569655,-3.71757948585747
"CSDSF","s45",0.933595938022218,46,0.0221346012594847,-3.81061322698854
"CSDSF","s46",0.95104019875975,47,0.0201682242891094,-3.90364696811961
"CSDSF","s47",0.964335808188526,48,0.0183765348292203,-3.99668070925068
"CSDSF","s48",0.976030840952093,49,0.0167440141228447,-4.08971445038176
"CSDSF","s49",0.986673682103133,50,0.0152565220566078,-4.18274819151283
"CSDSF","s50",0.996349103811784,51,0.0139011746858355,-4.2757819326439
"CSDSF","s51",1.00515123688229,52,0.0126662326399888,-4.36881567377497
"CSDSF","s52",1.01335570538211,53,0.0115409994418521,-4.46184941490605
"CSDSF","s53",1.02074599799705,54,0.0105157288597653,-4.55488315603712
"CSDSF","s54",1.02741833347459,55,0.00958154049042696,-4.64791689716819
"CSDSF","s55",1.03203779796585,56,0.00873034284108958,-4.74095063829926
"CSDSF","s56",1.03519474448628,57,0.00795476324492032,-4.83398437943034
"CSDSF","s57",1.0414804384375,58,0.00724808400248779,-4.92701812056141
"CSDSF","s58",1.05592266555039,59,0.00660418419626336,-5.02005186169248
"CSDSF","s59",1.07222418488199,60,0.00601748667416168,-5.11308560282355
"CSDSF","s60",1.0874906233876,61,0.00548290974291738,-5.20611934395463
"CSDSF","s61",1.10146109827942,62,0.00499582315288907,-5.2991530850857
"CSDSF","s62",1.11386065311786,63,0.00455200799305198,-5.39218682621677
"CSDSF","s63",1.12570363483833,64,0.00414762014880898,-5.48522056734784
"CSDSF","s64",1.13444171118412,65,0.00377915700610892,-5.57825430847892
"CSDSF","s65",1.14208309286433,66,0.00344342711347937,-5.67128804960999
"CSDSF","s66",1.14868970983663,67,0.00313752253920067,-5.76432179074106
"CSDSF","s67",1.15449220339472,68,0.00285879368419255,-5.85735553187213
"CSDSF","s68",1.15954241430768,69,0.00260482633245443,-5.95038927300321
"CSDSF","s69",1.16375412230163,70,0.00237342074028138,-6.04342301413428
"CSDSF","s70",1.16696039356855,71,0.00216257258313645,-6.13645675526535
"CSDSF","s71",1.16938994636464,72,0.0019704555951504,-6.22949049639642
"CSDSF","s72",1.17118438472836,73,0.00179540575088043,-6.3225242375275
"CSDSF","s73",1.17412242878513,74,0.00163590685231781,-6.41555797865857
"CSDSF","s74",1.17909852477283,75,0.00149057739630611,-6.50859171978964
"CSDSF","s75",1.18092784757163,76,0.00135815860862172,-6.60162546092071
"CSDSF","s76",1.18209636803767,77,0.00123750354107375,-6.69465920205179
"CSDSF","s77",1.18294213266963,78,0.00112756713718743,-6.78769294318286
"CSDSF","s78",1.18366145592552,79,0.00102739718042495,-6.88072668431393
"CSDSF","s79",1.184244151462,80,0.000936126046541284,-6.973760425445
"CSDSF","s80",1.18473981118167,81,0.000852963188638053,-7.06679416657608
"CSDSF","s81",1.18514679912048,82,0.000777188289824504,-7.15982790770715
"CSDSF","s82",1.185512760561,83,0.000708145024177179,-7.25286164883822
"CSDSF","s83",1.18540437416196,84,0.000645235371958748,-7.34589538996929
"CSDSF","s84",1.18523947854429,85,0.000587914439857136,-7.43892913110037
"CSDSF","s85",1.18461787893264,86,0.000535685741380322,-7.53196287223144
"CSDSF","s86",1.18443822617469,87,0.000488096896527863,-7.62499661336251
"CSDSF","s87",1.18358835626824,88,0.000444735713491745,-7.71803035449358
"CSDSF","s88",1.18325076130716,89,0.000405226618448127,-7.81106409562466
"CSDSF","s89",1.18264271860606,90,0.000369227402516555,-7.90409783675573
"CSDSF","s90",1.1820201985606,91,0.000336426257710347,-7.9971315778868
"CSDSF","s91",1.18141279374507,92,0.00030653907620498,-8.09016531901787
"CSUSF","s0",0,1,1.45630895831622,0.375905123909727
"CSUSF","s1",0,2,1.32693448421509,0.282871382778654
"CSUSF","s2",0,3,1.2090532818221,0.189837641647582
"CSUSF","s3",0,4,1.1016443205555,0.0968039005165092
"CSUSF","s4",0,5,1.00377727537633,0.00377015938543671
"CSUSF","s5",0,6,0.914604468757992,-0.0892635817456359
"CSUSF","s6",0,7,0.833353528509075,-0.182297322876708
"CSUSF","s7",0,8,0.759320697854897,-0.275331064007781
"CSUSF","s8",0,9,0.691864739833004,-0.368364805138854
"CSUSF","s9",0,10,0.630401383205366,-0.461398546269926
"CSUSF","s10",0,11,0.574398261780418,-0.554432287400999
"CSUSF","s11",0,12,0.523370303311792,-0.647466028532071
"CSUSF","s12",0,13,0.476875528034572,-0.740499769663144
"CSUSF","s13",0,14,0.43451122044801,-0.833533510794216
"CSUSF","s14",0,15,0.395910441186514,-0.926567251925289
"CSUSF","s15",0,16,0.360738848766403,-1.01960099305636
"CSUSF","s16",0,17,0.328691803679924,-1.11263473418743
"CSUSF","s17",0,18,0.299491729753571,-1.20566847531851
"CSUSF","s18",0,19,0.272885709916059,-1.29870221644958
"CSUSF","s19",0,20,0.248643295551648,-1.39173595758065
"CSUSF","s20",0,21,0.226554510464478,-1.48476969871172
"CSUSF","s21",0,22,0.206428032165209,-1.5778034398428
"CSUSF","s22",0,23,0.188089534727149,-1.67083718097387
"CSUSF","s23",0,24,0.171380178858469,-1.76387092210494
"CSUSF","s24",0,25,0.156155236112248,-1.85690466323601
"CSUSF","s25",0,26,0.142282835317901,-1.94993840436709
"CSUSF","s26",0,27,0.129642820376185,-2.04297214549816
"CSUSF","s27",0,28,0.11812570952455,-2.13600588662923
"CSUSF","s28",0,29,0.107631747058487,-2.2290396277603
"CSUSF","s29",0,30,0.098070039295336,-2.32207336889138
"CSUSF","s30",0,31,0.0893577672966927,-2.41510711002245
"CSUSF","s31",0,32,0.081419469530381,-2.50814085115352
"CSUSF","s32",0,33,0.0741863882587631,-2.60117459228459
"CSUSF","s33",0,34,0.0675958739921083,-2.69420833341567
"CSUSF","s34",0,35,0.0615908428486847,-2.78724207454674
"CSUSF","s35",0.12782748541096,36,0.0561192821214836,-2.88027581567781
"CSUSF","s36",0.296175218665128,37,0.0511337997690337,-2.97330955680888
"CSUSF","s37",0.410920470668081,38,0.0465912139282103,-3.06634329793996
"CSUSF","s38",0.534139255729482,39,0.0424521788935944,-3.15937703907103
"CSUSF","s39",0.645324017713514,40,0.0386808443237953,-3.2524107802021
"CSUSF","s40",0.747191890669058,41,0.0352445447229435,-3.34544452133317
"CSUSF","s41",0.840066552899317,42,0.0321135165077928,-3.43847826246425
"CSUSF","s42",0.924681757868906,43,0.0292606402098008,-3.53151200359532
"CSUSF","s43",0.956743404975722,44,0.0266612055792658,-3.62454574472639
"CSUSF","s44",0.978711354583528,45,0.0242926975569655,-3.71757948585747
"CSUSF","s45",1.0006351795061,46,0.0221346012594847,-3.81061322698854
"CSUSF","s46",1.01635279239909,47,0.0201682242891094,-3.90364696811961
"CSUSF","s47",1.02608780923151,48,0.0183765348292203,-3.99668070925068
"CSUSF","s48",1.03321423978726,49,0.0167440141228447,-4.08971445038176
"CSUSF","s49",1.03953211034029,50,0.0152565220566078,-4.18274819151283
"CSUSF","s50",1.04525807647989,51,0.0139011746858355,-4.2757819326439
"CSUSF","s51",1.05046321432541,52,0.0126662326399888,-4.36881567377497
"CSUSF","s52",1.05516148379437,53,0.0115409994418521,-4.46184941490605
"CSUSF","s53",1.05953516622421,54,0.0105157288597653,-4.55488315603712
"CSUSF","s54",1.06348797110417,55,0.00958154049042696,-4.64791689716819
"CSUSF","s55",1.06669693495799,56,0.00873034284108958,-4.74095063829926
"CSUSF","s56",1.07209380841014,57,0.00795476324492032,-4.83398437943034
"CSUSF","s57",1.07774828269923,58,0.00724808400248779,-4.92701812056141
"CSUSF","s58",1.1033294578856,59,0.00660418419626336,-5.02005186169248
"CSUSF","s59",1.13560916665924,60,0.00601748667416168,-5.11308560282355
"CSUSF","s60",1.16714204112867,61,0.00548290974291738,-5.20611934395463
"CSUSF","s61",1.19732828418005,62,0.00499582315288907,-5.2991530850857
"CSUSF","s62",1.22482476883204,63,0.00455200799305198,-5.39218682621677
"CSUSF","s63",1.26162204352694,64,0.00414762014880898,-5.48522056734784
"CSUSF","s64",1.28866065510623,65,0.00377915700610892,-5.57825430847892
"CSUSF","s65",1.31419188528373,66,0.00344342711347937,-5.67128804960999
"CSUSF","s66",1.33706735125353,67,0.00313752253920067,-5.76432179074106
"CSUSF","s67",1.3585123604458,68,0.00285879368419255,-5.85735553187213
"CSUSF","s68",1.37792006303832,69,0.00260482633245443,-5.95038927300321
"CSUSF","s69",1.39618084225047,70,0.00237342074028138,-6.04342301413428
"CSUSF","s70",1.41185893037349,71,0.00216257258313645,-6.13645675526535
"CSUSF","s71",1.4258305548719,72,0.0019704555951504,-6.22949049639642
"CSUSF","s72",1.43823614907768,73,0.00179540575088043,-6.3225242375275
"CSUSF","s73",1.44921889941013,74,0.00163590685231781,-6.41555797865857
"CSUSF","s74",1.46151360708702,75,0.00149057739630611,-6.50859171978964
"CSUSF","s75",1.46347790470182,76,0.00135815860862172,-6.60162546092071
"CSUSF","s76",1.46441751766992,77,0.00123750354107375,-6.69465920205179
"CSUSF","s77",1.46520219999193,78,0.00112756713718743,-6.78769294318286
"CSUSF","s78",1.46588162239468,79,0.00102739718042495,-6.88072668431393
"CSUSF","s79",1.46654421850604,80,0.000936126046541284,-6.973760425445
"CSUSF","s80",1.46717028420967,81,0.000852963188638053,-7.06679416657608
"CSUSF","s81",1.46775903145873,82,0.000777188289824504,-7.15982790770715
"CSUSF","s82",1.46834378779494,83,0.000708145024177179,-7.25286164883822
"CSUSF","s83",1.46907097109762,84,0.000645235371958748,-7.34589538996929
"CSUSF","s84",1.46985269383703,85,0.000587914439857136,-7.43892913110037
"CSUSF","s85",1.47071566468708,86,0.000535685741380322,-7.53196287223144
"CSUSF","s86",1.47131632893503,87,0.000488096896527863,-7.62499661336251
"CSUSF","s87",1.47228115301487,88,0.000444735713491745,-7.71803035449358
"CSUSF","s88",1.47279989369091,89,0.000405226618448127,-7.81106409562466
"CSUSF","s89",1.47357420963549,90,0.000369227402516555,-7.90409783675573
"CSUSF","s90",1.4742405588459,91,0.000336426257710347,-7.9971315778868
