"date","observed","trend_ssm","slope_ssm"
1998-05-01,366.86,365.253518769481,0.148475316275622
1998-06-01,366.26,365.653779831032,0.148643695055501
1998-07-01,364.83,365.987804766034,0.148750561386296
1998-08-01,363.79,366.403891446803,0.148768721333227
1998-09-01,364.03,366.675231362726,0.148746210204873
1998-10-01,365.34,366.803313875501,0.148730555620561
1998-11-01,366.6,366.859628346829,0.148745566165476
1998-12-01,367.47,367.005664138399,0.148761475856778
1999-01-01,368.11,367.182666449188,0.148768014789089
1999-02-01,368.51,367.257020953145,0.148799245309921
1999-03-01,368.9,367.376628692241,0.148840162037622
1999-04-01,369.29,367.530851368604,0.14887929276131
1999-05-01,369.21,367.603518769486,0.148943711805003
1999-06-01,368.36,367.753779831033,0.149007693731063
1999-07-01,366.69,367.847804766031,0.149089919812508
1999-08-01,365.33,367.943891446811,0.149189733213162
1999-09-01,365.44,368.085231362733,0.149292151308263
1999-10-01,366.75,368.213313875502,0.149401607099364
1999-11-01,368.04,368.299628346827,0.149531996207279
1999-12-01,368.88,368.415664138394,0.149673499889587
2000-01-01,369.39,368.462666449187,0.149849071508292
2000-02-01,369.65,368.397020953149,0.150096147657972
2000-03-01,369.97,368.446628692243,0.15037656746269
2000-04-01,370.35,368.590851368603,0.150659029226526
2000-05-01,370.24,368.633518769484,0.150977324333271
2000-06-01,369.31,368.703779831049,0.151322402382051
2000-07-01,367.91,369.067804766028,0.151596902341538
2000-08-01,366.76,369.373891446794,0.151820140131065
2000-09-01,366.71,369.355231362735,0.152099945975231
2000-10-01,367.91,369.373313875511,0.152424220939025
2000-11-01,369.28,369.539628346822,0.152743886896434
2000-12-01,370.1,369.635664138399,0.153082369503396
2001-01-01,370.69,369.762666449194,0.15342950588937
2001-02-01,371.18,369.927020953141,0.153773017186921
2001-03-01,371.58,370.056628692237,0.154124546908767
2001-04-01,371.9,370.140851368604,0.154499271185001
2001-05-01,371.76,370.153518769485,0.154921057535602
2001-06-01,370.83,370.22377983105,0.155370935421749
2001-07-01,369.45,370.607804766027,0.155744942267712
2001-08-01,368.31,370.923891446798,0.156065745170123
2001-09-01,368.36,371.005231362737,0.156411343293275
2001-10-01,369.71,371.173313875503,0.15675306873644
2001-11-01,371.06,371.319628346827,0.157098257872544
2001-12-01,371.98,371.515664138391,0.15743052691458
2002-01-01,372.51,371.582666449193,0.157792801479509
2002-02-01,372.91,371.657020953149,0.158182762200976
2002-03-01,373.38,371.856628692235,0.158558977455089
2002-04-01,373.73,371.970851368608,0.15894990420031
2002-05-01,373.71,372.103518769483,0.159349551898892
2002-06-01,372.84,372.233779831045,0.159758851622033
2002-07-01,371.41,372.567804766033,0.160110327082141
2002-08-01,370.35,372.963891446807,0.160383501828295
2002-09-01,370.67,373.315231362721,0.160593314193757
2002-10-01,371.95,373.413313875506,0.160823868639108
2002-11-01,373.28,373.539628346831,0.161065873852324
2002-12-01,374.26,373.795664138395,0.161276366533692
2003-01-01,374.94,374.012666449192,0.161468368458876
2003-02-01,375.47,374.217020953141,0.161646140081001
2003-03-01,375.91,374.386628692242,0.161821269917719
2003-04-01,376.39,374.63085136861,0.16196905765488
2003-05-01,376.54,374.933518769477,0.162070159440025
2003-06-01,375.71,375.103779831038,0.16216854335334
2003-07-01,374.17,375.327804766031,0.162246402330355
2003-08-01,372.94,375.553891446807,0.162303078085818
2003-09-01,373.09,375.735231362729,0.162353437115173
2003-10-01,374.36,375.823313875504,0.162428440420579
2003-11-01,375.65,375.909628346828,0.162528699553652
2003-12-01,376.52,376.055664138401,0.162634431296373
2004-01-01,377.21,376.282666449191,0.162718804751108
2004-02-01,377.72,376.467020953142,0.162795999136128
2004-03-01,378.15,376.626628692236,0.162874251436629
2004-04-01,378.48,376.720851368607,0.162975283423558
2004-05-01,378.41,376.803518769484,0.163102962845458
2004-06-01,377.51,376.90377983104,0.163251494211462
2004-07-01,375.94,377.097804766021,0.163389814459507
2004-08-01,374.47,377.083891446807,0.163586966712266
2004-09-01,374.38,377.025231362744,0.163857864077523
2004-10-01,375.72,377.18331387551,0.164130677796364
2004-11-01,377.2,377.459628346824,0.164366267145097
2004-12-01,378.17,377.70566413839,0.164574757244391
2005-01-01,378.73,377.802666449198,0.164805668958041
2005-02-01,379.26,378.007020953149,0.16502345773811
2005-03-01,379.86,378.336628692234,0.165186634831316
2005-04-01,380.32,378.560851368609,0.16533022282532
2005-05-01,380.42,378.813518769479,0.16544483095211
2005-06-01,379.6,378.993779831032,0.165554522817521
2005-07-01,377.94,379.097804766037,0.165684631180515
2005-08-01,376.73,379.343891446801,0.165788060862415
2005-09-01,376.76,379.405231362737,0.16592614810297
2005-10-01,378.07,379.533313875511,0.166076792464687
2005-11-01,379.53,379.789628346826,0.166197494526809
2005-12-01,380.52,380.055664138402,0.166285068651252
2006-01-01,381.35,380.422666449189,0.166306041596737
2006-02-01,381.97,380.717020953135,0.166284526022225
2006-03-01,382.36,380.836628692238,0.166278498549312
2006-04-01,382.69,380.930851368608,0.16629638034626
2006-05-01,382.64,381.033518769484,0.166335375252393
2006-06-01,381.77,381.163779831031,0.166386340190583
2006-07-01,380.05,381.207804766022,0.166477906592597
2006-08-01,378.46,381.073891446826,0.166669147589444
2006-09-01,378.65,381.295231362736,0.166842247954297
2006-10-01,380.12,381.583313875497,0.166975118867571
2006-11-01,381.46,381.719628346829,0.167118163472213
2006-12-01,382.41,381.945664138394,0.167241658269122
2007-01-01,383.03,382.102666449194,0.167368550644664
2007-02-01,383.54,382.287020953143,0.167489806810264
2007-03-01,384,382.476628692231,0.167603723893529
2007-04-01,384.27,382.510851368606,0.167761898933515
2007-05-01,384.12,382.513518769489,0.167974854958396
2007-06-01,383.26,382.653779831031,0.168197006861495
2007-07-01,381.55,382.707804766038,0.168457042877133
2007-08-01,380.3,382.91389144682,0.168704592779363
2007-09-01,380.69,383.335231362725,0.168868314256155
2007-10-01,382.11,383.5733138755,0.169009069359092
2007-11-01,383.45,383.709628346832,0.169160673050575
2007-12-01,384.46,383.995664138398,0.16927349571557
2008-01-01,385.23,384.302666449187,0.169340617765298
2008-02-01,385.74,384.487020953141,0.169402757968373
2008-03-01,386.15,384.626628692239,0.169474784633431
2008-04-01,386.53,384.770851368606,0.169555190350353
2008-05-01,386.49,384.883518769482,0.169654472342213
2008-06-01,385.58,384.973779831044,0.16978009833274
2008-07-01,384.1,385.257804766023,0.169867816066211
2008-08-01,382.77,385.383891446794,0.169970061077936
2008-09-01,382.54,385.18523136274,0.17019462344518
2008-10-01,383.67,385.133313875522,0.170492886149643
2008-11-01,385.18,385.439628346828,0.170746081088113
2008-12-01,386.27,385.805664138394,0.170934475789105
2009-01-01,387.03,386.102666449184,0.171081039173812
2009-02-01,387.48,386.227020953135,0.171243107167398
2009-03-01,387.71,386.186628692243,0.17147539914808
2009-04-01,387.99,386.230851368611,0.171749915609692
2009-05-01,387.95,386.343518769478,0.172044036591055
2009-06-01,386.96,386.353779831026,0.172391839741216
2009-07-01,385.01,386.167804766043,0.172858554740205
2009-08-01,383.63,386.243891446821,0.173357380188837
2009-09-01,383.93,386.575231362736,0.173803784514987
2009-10-01,385.49,386.953313875498,0.174182405904342
2009-11-01,386.94,387.199628346822,0.174537092725115
2009-12-01,387.84,387.375664138404,0.174891282253728
2010-01-01,388.62,387.692666449196,0.175198317078825
2010-02-01,389.33,388.077020953129,0.17543595054865
2010-03-01,389.68,388.156628692238,0.175705381345856
2010-04-01,389.98,388.22085136861,0.17601180388082
2010-05-01,389.95,388.34351876948,0.176335926938636
2010-06-01,389.01,388.403779831037,0.176698565486201
2010-07-01,387.35,388.507804766042,0.177085318302265
2010-08-01,386.23,388.843891446817,0.1774193119329
2010-09-01,386.7,389.345231362727,0.177645823546126
2010-10-01,388.25,389.713313875495,0.17780914523165
2010-11-01,389.62,389.879628346817,0.177976281033121
2010-12-01,390.34,389.8756641384,0.17820378758784
2011-01-01,390.85,389.922666449196,0.178474828882985
2011-02-01,391.29,390.037020953142,0.17876714632357
2011-03-01,391.66,390.136628692241,0.179085730116714
2011-04-01,392.05,390.290851368609,0.179412563867234
2011-05-01,392.08,390.473518769477,0.179738317610978
2011-06-01,391.14,390.533779831024,0.180103715811909
2011-07-01,389.2,390.357804766045,0.18058726662569
2011-08-01,387.87,390.483891446824,0.181088901602211
2011-09-01,388.27,390.915231362731,0.181507499304949
2011-10-01,389.83,391.293313875494,0.181860870286202
2011-11-01,391.19,391.449628346823,0.182222717969659
2011-12-01,392.02,391.555664138398,0.182609845689175
2012-01-01,392.61,391.682666449199,0.18301542487476
2012-02-01,393.2,391.947020953142,0.183394014457938
2012-03-01,393.72,392.196628692229,0.183750633272305
2012-04-01,393.99,392.230851368608,0.18415686784519
2012-05-01,393.88,392.273518769479,0.184610050877561
2012-06-01,392.84,392.233779831033,0.185137676479131
2012-07-01,391,392.157804766051,0.185751943448612
2012-08-01,389.89,392.503891446826,0.186313008797644
2012-09-01,390.55,393.195231362721,0.186706498172334
2012-10-01,392.16,393.623313875494,0.187019895139549
2012-11-01,393.56,393.819628346821,0.187330208018294
